보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason
70,22.0,26.44,6.0,4,4,False,35.82959027129198,128.76286012124353,1169.0,1168.0,220.0,1169.0,2494.0,870.0,95.0,True,True,False,None
100,27.0,30.0,6.0,3,3,False,35.8210894960107,128.755425391668,1705.0,41.0,55.0,88.0,2230.0,66.0,79.0,True,True,False,None
200,35.0,40.0,6.0,2,4,False,35.8226990668376,128.757023711806,1556.0,239.0,156.0,302.0,2252.0,119.0,304.0,True,True,False,None
100,23.0,29.75,6.0,1,3,False,35.8217877144119,128.757655206755,1668.0,204.0,212.0,302.0,2353.0,117.0,270.0,False,True,False,None
150,30.0,24.0,6.0,3,4,False,35.8408836406352,128.756742368458,621.0,166.0,73.0,128.0,2106.0,75.0,139.0,True,True,False,None
200,35.0,36.0,6.0,3,4,False,35.8388555696721,128.765496304927,1175.0,164.0,76.0,285.0,2781.0,32.0,99.0,False,False,False,None
100,21.0,24.0,6.0,3,4,False,35.8407451933486,128.765130367788,1213.0,52.0,106.0,103.0,2806.0,59.0,90.0,True,False,False,None
200,36.0,27.0,6.0,2,3,False,35.8388113370622,128.754342753277,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,False,True,False,None
200,32.0,27.0,6.0,2,3,False,35.8429280801075,128.755610114606,780.0,151.0,76.0,377.0,2122.0,140.0,248.0,True,True,False,None
200,36.0,30.0,6.0,3,4,True,35.8201267977376,128.756235002186,1821.0,90.0,71.0,183.0,2353.0,183.0,71.0,True,True,False,None
100,37.0,27.0,6.0,4,4,True,35.8376934184071,128.75887161836,565.0,431.0,53.0,200.0,2170.0,125.0,262.0,False,True,False,None
200,39.0,27.0,6.0,4,4,False,35.8407644449349,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,False,True,False,None
100,20.0,23.14,6.0,4,4,False,35.8389574108093,128.765679283227,1194.0,158.0,81.0,282.0,2799.0,35.0,84.0,False,True,False,None
100,25.0,29.0,6.0,1,4,False,35.84308389377051,128.7639511735884,1254.0,327.0,76.0,140.0,2799.0,116.0,143.0,False,True,False,None
150,32.0,36.36,6.0,3,4,False,35.84125625378107,128.76469867628782,1202.0,113.0,53.0,52.0,2787.0,70.0,83.0,False,False,False,None
3000,0.0,39.67,6.0,3,4,False,35.8383906317526,128.764628660042,1087.0,213.0,117.0,311.0,2693.0,105.0,27.0,False,False,True,월세_low 보증금_high
150,28.0,23.14,6.0,3,4,False,35.8386476187496,128.765745788908,1191.0,192.0,46.0,315.0,2797.0,0.0,81.0,True,False,False,None
300,38.0,39.67,6.0,3,4,False,35.8425863621595,128.758937612332,890.0,359.0,174.0,271.0,2366.0,97.0,106.0,False,True,False,None
1500,20.0,30.0,6.0,3,4,False,35.8391236696599,128.76589987863,1218.0,150.0,75.0,278.0,2823.0,55.0,69.0,True,True,True,보증금_high
100,20.0,16.52,6.0,2,5,False,35.84115378863239,128.76308503311344,1070.0,202.0,89.0,92.0,2646.0,43.0,92.0,True,False,False,None
200,35.0,36.36,6.0,3,5,False,35.8427665794487,128.764014533974,1238.0,292.0,44.0,105.0,2790.0,108.0,135.0,False,False,False,None
200,50.0,38.5,6.0,2,4,False,35.8392882215571,128.756432833482,465.0,170.0,14.0,92.0,2012.0,14.0,188.0,True,True,True,월세_high
200,38.0,30.0,6.0,1,3,False,35.8233721263762,128.754297057324,1441.0,154.0,146.0,271.0,2003.0,151.0,238.0,True,True,False,None
200,37.0,26.45,7.0,2,3,False,35.8398698692771,128.752121022971,405.0,156.0,139.0,322.0,1681.0,46.0,206.0,False,True,False,None
200,38.0,26.45,6.0,3,4,False,35.8404779001747,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,True,True,False,None
200,40.0,40.0,6.0,2,3,False,35.8435113091969,128.752584508444,805.0,311.0,257.0,588.0,1933.0,181.0,251.0,False,True,False,None
200,35.0,27.0,6.0,3,4,False,35.8398100288197,128.762434433632,949.0,241.0,39.0,198.0,2543.0,202.0,68.0,True,True,False,None
100,30.0,33.05,6.0,2,3,False,35.8385750023738,128.754032105073,277.0,78.0,56.0,100.0,1781.0,75.0,176.0,True,True,False,None
200,38.0,36.36,6.0,2,2,False,35.8390630602211,128.75159796334,330.0,185.0,110.0,288.0,1600.0,65.0,302.0,True,True,False,None
100,25.0,30.0,6.0,2,3,False,35.8219436219796,128.755694149075,1614.0,125.0,42.0,157.0,2195.0,56.0,177.0,True,True,False,None
50,20.0,29.75,6.0,2,4,False,35.8250387132259,128.728771113711,1003.0,283.0,117.0,349.0,1073.0,33.0,248.0,True,True,False,None
200,34.0,24.0,6.0,2,4,False,35.8407973513946,128.755593140382,560.0,101.0,31.0,185.0,2008.0,23.0,152.0,True,True,False,None
80,25.0,26.45,6.0,3,3,False,35.8384899302111,128.754131271393,272.0,91.0,63.0,88.0,1786.0,88.0,168.0,False,True,False,None
150,35.0,29.75,21.0,2,3,False,35.8417424315828,128.753422440646,610.0,155.0,204.0,406.0,1885.0,37.0,83.0,False,True,False,None
200,38.0,27.0,6.0,2,4,False,35.8408652469186,128.756533569361,608.0,151.0,77.0,134.0,2088.0,63.0,155.0,False,True,False,None
100,23.0,30.0,6.0,1,3,False,35.8217877144126,128.757655206755,1668.0,204.0,212.0,302.0,2353.0,117.0,270.0,True,True,False,None
200,33.0,20.0,6.0,3,3,False,35.8389809379283,128.754144629484,322.0,52.0,30.0,118.0,1807.0,63.0,222.0,False,True,False,None
500,55.0,50.0,6.0,4,4,False,35.8395670517369,128.756542236264,494.0,181.0,46.0,68.0,2032.0,46.0,162.0,True,True,True,월세_high 보증금_high 전용면적_high
100,28.0,30.0,6.0,2,4,False,35.8220032884981,128.756741498756,1625.0,160.0,126.0,236.0,2271.0,43.0,226.0,True,True,False,None
200,38.0,26.45,6.0,2,4,False,35.8400172864544,128.755979006324,502.0,148.0,61.0,116.0,2004.0,42.0,194.0,False,True,False,None
100,35.0,35.05,6.0,3,3,False,35.8381763534472,128.750849942273,278.0,276.0,82.0,269.0,1498.0,43.0,296.0,True,True,False,None
200,30.0,29.75,6.0,3,4,False,35.8306016266432,128.704572286439,1140.0,230.0,104.0,425.0,1011.0,82.0,60.0,False,True,False,None
200,35.0,36.36,6.0,2,3,False,35.8394776528494,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,True,True,False,None
100,30.0,33.05,6.0,3,3,False,35.8409511039164,128.753030730161,520.0,202.0,157.0,354.0,1810.0,72.0,76.0,True,True,False,None
100,35.0,33.05,7.0,3,3,False,35.8378143531176,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,True,True,False,None
200,33.0,20.0,7.0,1,3,False,35.8388961375337,128.754243691486,317.0,58.0,42.0,105.0,1812.0,73.0,215.0,False,True,False,None
100,38.0,20.0,6.0,2,3,False,35.83850842774,128.754524549134,290.0,94.0,61.0,57.0,1821.0,114.0,180.0,False,True,False,None
100,35.0,20.0,6.0,2,3,False,35.83850842774,128.754524549134,290.0,94.0,61.0,57.0,1821.0,114.0,180.0,False,True,False,None
200,33.0,37.5,6.0,3,4,False,35.8395343623326,128.765908651596,1231.0,114.0,33.0,243.0,2835.0,81.0,97.0,True,True,False,None
150,32.0,25.5,6.0,2,4,False,35.8395372918298,128.756383544499,482.0,166.0,40.0,82.0,2017.0,40.0,176.0,True,False,False,None
100,25.0,25.5,6.0,1,4,False,35.8378043541194,128.756604515646,378.0,253.0,65.0,148.0,1975.0,155.0,239.0,True,False,False,None
100,22.0,26.45,6.0,2,4,False,35.8220226163625,128.757742927794,1645.0,226.0,215.0,319.0,2346.0,128.0,292.0,True,True,False,None
50,20.0,26.45,6.0,2,3,False,35.8160246206736,128.762855721019,2426.0,290.0,105.0,613.0,3104.0,235.0,89.0,True,True,False,None
100,23.0,25.5,6.0,3,4,True,35.8420078283411,128.763173994054,1127.0,256.0,65.0,55.0,2688.0,57.0,75.0,True,False,False,None
100,23.0,28.5,6.0,2,4,False,35.8396388223515,128.765619133128,1210.0,88.0,17.0,217.0,2813.0,59.0,123.0,True,False,False,None
100,20.0,26.45,6.0,4,4,False,35.839021962087,128.765082331021,1144.0,140.0,101.0,253.0,2749.0,46.0,98.0,True,False,False,None
50,20.0,26.45,6.0,3,3,False,35.8162108958394,128.762971582977,2410.0,305.0,112.0,637.0,3100.0,242.0,74.0,True,True,False,None
50,20.0,25.5,6.0,3,3,False,35.8438786543174,128.751839890041,850.0,389.0,224.0,665.0,1906.0,174.0,212.0,True,True,False,None
100,25.0,26.45,6.0,2,3,False,35.842516156933,128.754451803174,709.0,117.0,167.0,393.0,2009.0,117.0,159.0,True,True,False,None
100,30.0,37.5,6.0,2,4,False,35.8401811289406,128.764078677689,1101.0,88.0,109.0,108.0,2697.0,52.0,55.0,True,False,False,None
200,37.0,25.5,6.0,2,4,False,35.8397517838038,128.762295361595,934.0,255.0,47.0,201.0,2529.0,214.0,79.0,True,True,False,None
200,35.0,25.5,6.0,2,4,False,35.8401738381707,128.756716863726,556.0,215.0,19.0,63.0,2072.0,102.0,125.0,True,False,False,None
100,27.0,26.45,6.0,1,3,False,35.8398574463641,128.75104470873,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,True,True,False,None
200,32.0,25.5,6.0,2,3,False,35.8429280801082,128.755610114606,780.0,151.0,76.0,377.0,2122.0,140.0,248.0,True,True,False,None
70,25.0,25.5,6.0,2,4,False,35.8403675197964,128.755161127221,500.0,125.0,26.0,197.0,1952.0,82.0,138.0,True,False,False,None
100,20.0,25.5,6.0,2,4,False,35.8399846055701,128.76423745217,1106.0,80.0,132.0,130.0,2704.0,60.0,77.0,True,True,False,None
150,35.0,25.5,6.0,3,3,False,35.8393894880839,128.752824713704,346.0,76.0,67.0,239.0,1715.0,63.0,209.0,True,True,False,None
100,34.0,27.5,6.0,2,3,False,35.8396288417772,128.752137965634,378.0,143.0,128.0,306.0,1671.0,19.0,223.0,True,True,False,None
200,35.0,26.45,6.0,3,3,False,35.8394776528487,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,True,True,False,None
200,35.0,25.5,6.0,2,4,False,35.838730296104,128.755171531912,343.0,89.0,34.0,58.0,1884.0,117.0,222.0,True,True,False,None
100,32.0,25.5,6.0,1,3,False,35.8387293223314,128.751811628699,289.0,173.0,73.0,248.0,1602.0,67.0,263.0,True,True,False,None
100,35.0,26.45,6.0,2,3,False,35.8385084277393,128.754524549135,290.0,94.0,61.0,57.0,1821.0,114.0,180.0,True,True,False,None
100,37.0,29.75,6.0,2,4,False,35.8398171458534,128.756219505729,497.0,159.0,71.0,92.0,2015.0,50.0,178.0,True,True,False,None
100,35.0,29.75,6.0,2,3,False,35.8381763534465,128.750849942273,278.0,276.0,82.0,269.0,1498.0,43.0,296.0,True,True,False,None
100,33.0,26.45,6.0,2,3,False,35.8379810484756,128.753082894221,191.0,145.0,37.0,110.0,1678.0,68.0,127.0,True,False,False,None
200,32.0,25.5,6.0,3,3,False,35.8401294702457,128.752455534076,430.0,148.0,125.0,316.0,1721.0,80.0,164.0,False,True,False,None
100,25.0,26.45,6.0,1,3,False,35.8379810484756,128.753082894221,191.0,145.0,37.0,110.0,1678.0,68.0,127.0,True,True,False,None
200,35.0,29.75,6.0,2,3,False,35.840881748899,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,True,True,False,None
150,32.0,25.5,6.0,2,4,False,35.838369958887,128.757900399051,511.0,321.0,123.0,106.0,2105.0,163.0,209.0,True,False,False,None
100,35.0,25.5,7.0,2,3,False,35.8378143531176,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,True,True,False,None
150,35.0,26.45,6.0,2,4,False,35.8387027855734,128.759251916516,636.0,430.0,70.0,137.0,2232.0,49.0,152.0,True,True,False,None
150,35.0,25.5,6.0,3,3,False,35.8402099732176,128.754071096743,451.0,104.0,33.0,239.0,1856.0,139.0,97.0,True,True,False,None
200,37.0,25.5,6.0,3,4,False,35.8395527876085,128.756802879509,509.0,204.0,58.0,48.0,2053.0,58.0,143.0,True,False,False,None
100,35.0,26.45,7.0,2,3,False,35.8393289124989,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,True,True,False,None
200,45.0,29.75,6.0,1,3,False,35.8395802688629,128.752860895366,367.0,82.0,66.0,249.0,1727.0,67.0,188.0,True,True,False,None
100,25.0,25.5,6.0,2,4,False,35.8178090422731,128.750668475567,2008.0,226.0,193.0,187.0,2172.0,78.0,112.0,True,False,False,None
200,38.0,25.5,6.0,2,4,False,35.8392954893512,128.758806395796,633.0,383.0,141.0,78.0,2214.0,34.0,84.0,True,False,False,None
200,30.0,26.45,6.0,3,4,False,35.840345544790175,128.755758483703,523.0,153.0,23.0,146.0,2000.0,58.0,184.0,True,True,False,None
200,33.0,29.75,6.0,2,4,False,35.8402433794735,128.756656975568,558.0,206.0,23.0,72.0,2070.0,101.0,130.0,True,True,False,None
200,38.0,25.5,6.0,3,4,False,35.8382375042062,128.75924175123,615.0,441.0,18.0,168.0,2217.0,59.0,203.0,True,False,False,None
200,33.0,25.5,6.0,2,4,False,35.8417682362312,128.76264476839,1073.0,272.0,107.0,44.0,2634.0,28.0,77.0,True,True,False,None
200,37.0,25.5,6.0,2,3,False,35.8396628321723,128.752390043449,379.0,124.0,109.0,289.0,1693.0,32.0,205.0,False,True,False,None
100,32.0,33.06,6.0,2,2,False,35.8389804903932,128.751216554929,335.0,220.0,111.0,306.0,1565.0,98.0,321.0,True,True,False,None
100,30.0,33.05,24.0,2,3,False,35.8420465808883,128.751240252321,658.0,355.0,121.0,547.0,1739.0,19.0,132.0,True,True,False,None
100,34.0,29.75,7.134969325153374,3,3,False,35.8378143531176,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,False,True,False,None
100,28.0,29.75,24.0,3,3,False,35.8411683218776,128.752002061001,549.0,264.0,232.0,428.0,1743.0,31.0,168.0,False,True,False,None
200,37.0,29.75,26.0,1,3,False,35.8396628321716,128.752390043449,379.0,124.0,109.0,289.0,1693.0,32.0,205.0,True,True,False,None
50,20.0,25.5,6.0,3,3,False,35.8432557357854,128.756503506343,843.0,219.0,81.0,376.0,2210.0,93.0,315.0,True,True,False,None
200,30.0,20.0,6.0,2,4,False,35.8413554331719,128.757742842764,716.0,237.0,91.0,137.0,2209.0,24.0,106.0,True,True,False,None
500,50.0,40.0,6.0,2,4,False,35.8471093907278,128.761107111628,1416.0,92.0,233.0,566.0,2791.0,429.0,143.0,True,False,True,월세_high 보증금_high
70,20.0,26.45,7.0,3,3,False,35.8380630256867,128.752602853676,200.0,158.0,72.0,145.0,1641.0,51.0,160.0,True,True,False,None
200,35.0,34.0,6.0,1,3,False,35.8210255430579,128.755571581503,1713.0,27.0,55.0,100.0,2245.0,81.0,77.0,True,True,False,None
200,35.0,34.0,6.0,2,3,False,35.8210255430579,128.755571581503,1713.0,27.0,55.0,100.0,2245.0,81.0,77.0,True,True,False,None
70,22.0,25.5,7.0,2,3,False,35.8389671284182,128.753917787236,314.0,36.0,13.0,132.0,1787.0,43.0,219.0,True,False,False,None
100,31.0,25.5,6.0,4,4,False,35.8383520873484,128.759472146022,639.0,457.0,39.0,175.0,2241.0,35.0,194.0,True,True,False,None
100,23.0,27.0,6.0,3,4,False,35.8222485444037,128.757630958432,1618.0,234.0,203.0,320.0,2325.0,127.0,300.0,True,True,False,None
100,28.0,27.0,6.0,4,4,False,35.8376934184071,128.75887161836,565.0,431.0,53.0,200.0,2170.0,125.0,262.0,True,True,False,None
150,35.0,27.0,6.0,2,3,False,35.838827603984,128.754715952571,329.0,61.0,63.0,74.0,1849.0,117.0,219.0,False,True,False,None
100,28.0,27.0,6.0,1,3,False,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,True,True,False,None
200,36.0,27.0,6.0,3,3,False,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,True,True,False,None
200,30.0,20.0,6.0,2,4,False,35.8382044997829,128.754782238973,276.0,130.0,20.0,24.0,1831.0,118.0,154.0,False,True,False,None
200,35.0,33.06,6.0,3,3,False,35.8214000029158,128.75563039337,1673.0,65.0,66.0,116.0,2225.0,77.0,118.0,True,True,False,None
200,33.0,27.0,6.0,3,3,False,35.8381491845988,128.751502171386,241.0,226.0,24.0,220.0,1551.0,49.0,243.0,False,True,False,None
100,20.0,22.0,6.0,3,5,True,35.8427170069011,128.76340760983,1191.0,309.0,49.0,96.0,2737.0,54.0,81.0,True,False,False,None
300,45.0,30.0,6.0,4,4,False,35.8386203543511,128.760216336297,713.0,473.0,109.0,219.0,2313.0,41.0,196.0,True,True,False,None
200,38.0,20.0,6.0,3,3,False,35.8373442163176,128.751458465619,173.0,285.0,38.0,177.0,1517.0,105.0,215.0,False,True,False,None
200,45.0,20.0,6.0,3,3,False,35.8395600746942,128.753491376098,370.0,42.0,12.0,205.0,1778.0,55.0,171.0,False,True,False,None
200,37.0,25.0,6.0,3,4,False,35.8404779001747,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,True,True,False,None
200,30.0,33.05,7.0,3,3,False,35.83224825806092,128.70379139630006,961.0,208.0,91.0,360.0,826.0,116.0,193.0,False,True,False,None
200,50.0,40.0,6.0,4,4,False,35.8386841149951,128.758797655206,599.0,390.0,78.0,105.0,2193.0,89.0,152.0,False,True,True,월세_high
500,43.0,33.06,6.0,2,4,False,35.8417629562215,128.706863553986,202.0,106.0,113.0,152.0,347.0,142.0,137.0,True,False,True,보증금_high
100,30.0,25.5,6.0,2,3,False,35.8405315896811,128.754089246444,486.0,137.0,57.0,272.0,1873.0,154.0,63.0,True,True,False,None
100,20.0,23.14,6.0,2,4,False,35.8415911031144,128.762464769387,1048.0,274.0,125.0,61.0,2611.0,36.0,73.0,True,True,False,None
300,35.0,33.06,6.0,2,4,False,35.8308775408184,128.704420722583,1109.0,216.0,73.0,421.0,979.0,68.0,84.0,False,False,False,None
300,45.0,29.75,6.0,1,3,False,35.8233248697358,128.754404561486,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0,True,True,False,None
200,32.0,27.0,6.0,3,4,False,35.8380116282748,128.759503912719,629.0,471.0,27.0,203.0,2234.0,65.0,232.0,False,True,False,None
200,35.0,27.0,6.0,3,5,False,35.8399533021898,128.75974224565,743.0,455.0,48.0,133.0,2317.0,79.0,73.0,True,True,False,None
100,30.0,23.14,6.0,2,3,False,35.84053039550781,128.7540893554692,486.0,137.0,57.0,271.0,1873.0,154.0,63.0,False,True,False,None
200,40.0,40.0,6.0,2,3,False,35.8428497159164,128.748700239429,821.0,195.0,88.0,770.0,1617.0,46.0,117.0,True,True,False,None
200,35.0,26.45,6.0,4,4,False,35.8387302961033,128.755171531912,343.0,89.0,34.0,58.0,1884.0,117.0,222.0,True,True,False,None
70,23.0,23.14,6.0,3,3,False,35.8434848130162,128.749400699576,860.0,224.0,71.0,776.0,1712.0,54.0,101.0,False,True,False,None
100,27.0,33.05,6.0,3,4,False,35.8262583892936,128.727637283352,869.0,431.0,87.0,179.0,1032.0,137.0,152.0,False,False,False,None
200,25.0,26.0,6.0,3,3,False,35.8391162251665,128.751771111458,331.0,169.0,116.0,282.0,1616.0,50.0,287.0,False,True,False,None
200,35.0,20.0,6.0,1,3,False,35.8405402920606,128.753542504211,478.0,149.0,93.0,292.0,1829.0,127.0,65.0,False,True,False,None
300,30.0,49.56,6.0,3,4,False,35.8240574871313,128.722620917128,1226.0,190.0,72.0,99.0,1214.0,80.0,95.0,True,False,True,전용면적_high
200,35.0,20.0,6.0,2,3,False,35.8405402920606,128.753542504211,478.0,149.0,93.0,292.0,1829.0,127.0,65.0,False,True,False,None
200,38.0,26.45,6.0,2,3,False,35.8390630602204,128.751597963341,330.0,185.0,110.0,288.0,1600.0,65.0,302.0,True,False,False,None
200,35.0,26.45,6.0,2,4,False,35.8405526099436,128.756382028358,572.0,164.0,56.0,114.0,2061.0,60.0,157.0,True,True,False,None
200,44.0,20.0,6.0,3,4,False,35.8388964447691,128.755135795031,356.0,73.0,53.0,76.0,1887.0,105.0,237.0,False,True,False,None
100,27.0,33.05,6.0,2,4,False,35.8262583892936,128.727637283352,869.0,431.0,87.0,179.0,1032.0,137.0,152.0,False,False,False,None
300,21.0,49.56,6.0,2,4,False,35.8240574871307,128.722620917129,1226.0,190.0,72.0,99.0,1214.0,80.0,95.0,True,False,True,전용면적_high
200,35.0,23.14,6.0,2,3,False,35.8385106210099,128.750408088883,332.0,301.0,130.0,322.0,1477.0,42.0,349.0,False,True,False,None
100,31.0,26.45,7.0,2,3,False,35.839773079662,128.75225756280307,392.0,140.0,124.0,305.0,1688.0,37.0,204.0,False,True,False,None
50,20.0,23.14,6.0,3,5,True,35.8427539635379,128.763762915154,1219.0,298.0,38.0,116.0,2768.0,85.0,113.0,True,False,False,None
100,32.0,20.0,6.0,2,4,False,35.8408197089065,128.755382805088,554.0,92.0,45.0,202.0,1992.0,41.0,133.0,True,True,False,None
200,33.0,29.75,6.0,3,4,False,35.8298722695955,128.734312179181,710.0,197.0,20.0,167.0,363.0,217.0,134.0,True,False,False,None
200,35.0,33.06,6.0,3,4,False,35.8399538443085,128.759742146958,743.0,455.0,48.0,133.0,2318.0,79.0,73.0,True,False,False,None
100,30.0,33.06,6.0,1,3,False,35.8221927940477,128.71778523219,1627.0,98.0,333.0,183.0,1417.0,233.0,122.0,True,False,False,None
100,30.0,36.36,16.0,3,4,False,35.8380296664486,128.764792639946,1093.0,251.0,104.0,353.0,2698.0,110.0,57.0,True,True,False,None
100,35.0,42.98,19.0,2,4,False,35.8156833377454,128.762839102333,2460.0,283.0,120.0,581.0,3126.0,244.0,126.0,True,False,False,None
100,25.0,33.06,6.0,2,4,False,35.8382614751282,128.765280616524,1141.0,225.0,57.0,339.0,2747.0,60.0,87.0,True,False,False,None
300,35.0,26.45,11.0,2,4,False,35.8022923027089,128.736575973657,3561.0,326.0,54.0,278.0,2618.0,14.0,168.0,True,False,False,None
200,36.0,26.45,6.0,3,4,True,35.8180857155684,128.729119522823,1776.0,328.0,160.0,191.0,1755.0,160.0,70.0,True,False,False,None
300,40.0,49.59,11.0,2,4,False,35.8144905027918,128.728547452002,2175.0,96.0,258.0,384.0,2151.0,30.0,56.0,True,False,True,전용면적_high
200,40.0,49.59,11.0,3,4,True,35.8270661649276,128.735010624171,954.0,126.0,24.0,208.0,660.0,106.0,193.0,True,False,True,전용면적_high
100,28.0,33.06,6.0,3,4,False,35.8211244472645,128.733539391379,1511.0,33.0,82.0,117.0,1331.0,102.0,99.0,True,False,False,None
100,20.0,26.45,25.0,3,3,False,35.8309418375778,128.730773722973,409.0,210.0,120.0,303.0,484.0,107.0,260.0,True,False,False,None
200,35.0,36.36,14.0,3,4,False,35.832671116626,128.728068245832,156.0,132.0,66.0,66.0,672.0,75.0,101.0,True,False,False,None
200,35.0,20.0,6.0,2,4,False,35.8396585497466,128.756435134109,495.0,173.0,54.0,74.0,2027.0,54.0,166.0,False,True,False,None
200,37.0,25.0,6.0,2,3,False,35.8382692602157,128.75026854551,322.0,321.0,130.0,318.0,1454.0,18.0,348.0,True,False,False,None
100,30.0,27.0,6.0,2,4,False,35.8435669086161,128.756940008501,890.0,270.0,128.0,393.0,2262.0,111.0,297.0,True,True,False,None
300,58.0,50.0,6.0,3,6,True,35.8389536453154,128.757300952725,499.0,252.0,90.0,71.0,2073.0,90.0,166.0,True,True,True,월세_high 전용면적_high
300,48.0,52.89,24.0,1,3,False,35.8212772994092,128.752214219578,1669.0,149.0,34.0,152.0,1991.0,105.0,48.0,True,False,True,전용면적_high
100,34.0,26.45,6.0,3,3,False,35.8387129077117,128.754214977277,297.0,75.0,52.0,93.0,1802.0,79.0,194.0,False,True,False,None
100,30.0,23.14,6.0,1,3,False,35.8396757827124,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,True,True,False,None
100,35.0,26.45,6.0,2,3,False,35.8391409857947,128.752495428901,320.0,103.0,66.0,248.0,1677.0,48.0,247.0,True,True,False,None
100,26.0,25.3,7.0,2,3,False,35.8399842780487,128.752821423436,412.0,114.0,89.0,281.0,1744.0,85.0,152.0,True,True,False,None
100,23.0,30.0,6.0,3,3,False,35.821190875764,128.755196932426,1691.0,63.0,43.0,71.0,2207.0,43.0,88.0,True,True,False,None
200,25.0,27.0,6.0,2,4,False,35.8217132856426,128.758129225337,1688.0,238.0,255.0,341.0,2394.0,160.0,302.0,True,True,False,None
100,30.0,30.0,6.0,2,4,False,35.8217299223371,128.757866701383,1679.0,218.0,232.0,318.0,2373.0,136.0,282.0,True,True,False,None
200,25.0,27.0,6.0,2,4,False,35.8217132856433,128.758129225336,1688.0,238.0,255.0,341.0,2394.0,160.0,302.0,True,True,False,None
200,32.0,29.75,25.0,3,3,False,35.84105300903321,128.75256347656295,532.0,227.0,198.0,387.0,1780.0,31.0,117.0,False,True,False,None
300,45.0,34.0,6.0,2,3,False,35.8233248697358,128.754404561486,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0,True,True,False,None
300,45.0,34.0,6.0,3,3,False,35.8233248697358,128.754404561486,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0,True,True,False,None
100,30.0,30.0,6.0,2,3,False,35.8212824087443,128.756228377476,1695.0,68.0,117.0,163.0,2277.0,56.0,135.0,True,True,False,None
100,35.0,34.0,6.0,2,3,False,35.8208633302511,128.755942314591,1736.0,20.0,71.0,133.0,2283.0,108.0,84.0,True,True,False,None
300,38.0,30.0,6.0,4,4,False,35.8224885863748,128.757977150293,1601.0,275.0,235.0,360.0,2338.0,166.0,342.0,True,True,False,None
200,35.0,49.59,6.0,3,4,False,35.8138412585897,128.731081496076,2260.0,141.0,123.0,148.0,2166.0,133.0,139.0,True,False,True,전용면적_high
200,47.0,20.0,6.0,3,4,False,35.8387776461771,128.757172236405,478.0,245.0,81.0,92.0,2056.0,87.0,189.0,False,True,False,None
500,45.0,49.59,6.0,4,4,False,35.8288403300369,128.73959605005,600.0,155.0,201.0,301.0,590.0,177.0,254.0,True,True,True,보증금_high 전용면적_high
200,34.0,39.67,6.0,3,4,False,35.8295790798413,128.739278219337,529.0,136.0,164.0,301.0,509.0,164.0,213.0,False,False,False,None
200,35.0,26.45,6.0,2,4,False,35.8387027855734,128.759251916516,636.0,430.0,70.0,137.0,2232.0,49.0,152.0,False,True,False,None
200,35.0,29.75,6.0,2,3,False,35.8208633302518,128.755942314591,1736.0,20.0,71.0,133.0,2283.0,108.0,84.0,True,True,False,None
200,30.0,29.75,25.0,1,3,False,35.841051866606925,128.75256016017178,532.0,227.0,198.0,387.0,1779.0,31.0,117.0,True,True,False,None
100,25.0,29.75,6.0,1,3,False,35.8217379875126,128.755558284622,1635.0,103.0,48.0,132.0,2198.0,72.0,152.0,True,True,False,None
200,30.0,26.45,6.0,3,4,False,35.8308130252135,128.731108098218,437.0,243.0,95.0,336.0,465.0,106.0,275.0,True,False,False,None
70,20.0,29.75,21.0,3,3,False,35.843329693224355,128.7525748674593,785.0,299.0,248.0,575.0,1920.0,162.0,243.0,True,True,False,None
100,28.0,29.75,25.0,1,3,False,35.8414280219728,128.751446114039,587.0,317.0,176.0,483.0,1716.0,88.0,188.0,False,True,False,None
200,36.0,26.44,7.0,1,3,False,35.8398698692778,128.752121022971,405.0,156.0,139.0,322.0,1681.0,46.0,206.0,True,False,False,None
100,22.0,26.45,7.0,2,3,False,35.8379467530967,128.759386611555,617.0,463.0,21.0,201.0,2222.0,76.0,237.0,False,False,False,None
